id_cliente,nome,idade,sexo,cor,casado,qt_filhos,cidade,renda,qt_carros,qt_cart_cred,casa_propria,credit_score,endivid,trabalha,Conta Corrente Plus,Cart�o Platinum,Seguro Residencial,Cr�dito Pessoal Flex,Investimento Renda Fixa
5314,João Silva,60,M,Preta,Sim,4,Goiânia,298208,1,3,Sim,738,106740,Não,1,1,0,0,1
5315,Miguel Costa,52,M,Preta,Sim,3,Fortaleza,57137,3,3,Não,515,27078,Não,1,0,0,0,0
5316,Ana Costa,59,F,Branca,Não,3,Rio de Janeiro,289586,1,0,Sim,405,8810,Sim,1,0,1,1,1
5317,Camila Silva,60,F,Indígena,Não,3,Fortaleza,40619,3,5,Sim,386,12198,Não,1,0,0,0,0
5318,Fernanda Pereira,75,F,Amarela,Sim,4,Salvador,271135,2,1,Não,719,33564,Não,1,0,0,0,1
5319,Ricardo Ferreira,70,M,Parda,Sim,1,Curitiba,148038,1,0,Sim,576,13977,Sim,1,0,1,1,1
5320,Ana Gomes,56,F,Amarela,Não,2,Porto Alegre,47641,2,4,Sim,765,22721,Sim,1,1,0,1,0
5321,Pedro Santos,44,M,Indígena,Sim,0,Brasília,258052,2,0,Não,563,74541,Sim,1,1,0,1,1
5322,Juliana Silva,26,F,Parda,Não,4,Curitiba,214060,0,1,Sim,581,87124,Não,1,0,0,0,0
5323,Fernando Santos,63,M,Amarela,Sim,0,Belo Horizonte,65051,2,3,Sim,406,6716,Não,0,0,1,0,1
5324,Amanda Oliveira,22,F,Branca,Não,1,São Paulo,247003,0,0,Não,731,13561,Sim,1,1,0,0,0
5325,Paulo Pereira,72,M,Branca,Sim,0,Belo Horizonte,139854,2,3,Não,351,36772,Não,1,0,1,1,0
5326,Miguel Gomes,79,M,Parda,Não,1,Goiânia,80718,3,3,Sim,470,9764,Sim,0,0,0,0,0
5327,Maria Gomes,70,F,Parda,Sim,3,Goiânia,162614,1,3,Sim,383,33423,Não,1,1,1,0,1
5328,Paulo Rodrigues,75,M,Amarela,Sim,1,São Paulo,279287,1,3,Sim,367,35236,Não,1,0,0,1,0
5329,Fernanda Ferreira,43,F,Branca,Não,1,Recife,237356,0,2,Sim,492,97530,Sim,1,1,0,1,1
5330,Eduardo Alves,68,M,Branca,Não,3,Curitiba,171770,1,5,Não,429,72310,Sim,0,0,0,0,0
5331,Eduardo Costa,62,M,Parda,Sim,0,São Paulo,277234,1,1,Não,418,20893,Não,1,1,0,0,0
5332,Miguel Pereira,32,M,Parda,Sim,1,Salvador,130165,2,1,Não,623,49162,Não,1,0,0,1,0
5333,Maria Pereira,35,F,Branca,Não,4,Brasília,64466,0,1,Não,719,18459,Não,1,0,0,0,0
5334,Ricardo Gomes,32,M,Branca,Não,2,São Paulo,26828,2,3,Sim,564,9158,Sim,0,1,1,1,0
5335,Ricardo Pereira,76,M,Branca,Sim,2,Curitiba,146767,0,2,Sim,718,65392,Não,1,0,0,1,1
5336,Luiz Oliveira,74,M,Branca,Sim,1,Brasília,272747,3,0,Sim,311,80830,Sim,1,1,1,1,0
5337,Luiz Rodrigues,69,M,Amarela,Sim,0,Belo Horizonte,53587,1,4,Sim,528,23796,Sim,0,0,0,1,0
5338,Eduardo Ferreira,79,M,Branca,Sim,2,Goiânia,26809,1,5,Sim,835,9917,Sim,1,1,1,0,0
5339,Pedro Santos,27,M,Indígena,Sim,2,Fortaleza,108820,3,5,Sim,313,15623,Sim,1,0,1,0,1
5340,Paulo Souza,72,M,Branca,Sim,2,Recife,196270,2,2,Não,324,23497,Não,1,1,0,1,1
5341,Camila Silva,53,F,Amarela,Sim,0,Curitiba,190919,0,1,Não,732,35072,Não,0,0,0,0,1
5342,Ana Silva,55,F,Parda,Não,4,Curitiba,169882,2,1,Não,411,35249,Sim,1,0,0,0,0
5343,Carolina Gomes,24,F,Indígena,Sim,4,Rio de Janeiro,111863,3,4,Não,801,45879,Sim,1,0,1,1,0
5344,Ana Gomes,29,F,Branca,Sim,2,Porto Alegre,248500,1,5,Não,421,58440,Não,1,1,1,0,1
5345,Miguel Ferreira,60,M,Parda,Não,0,Belo Horizonte,163493,3,4,Não,716,31258,Não,0,1,0,0,1
5346,Pedro Alves,51,M,Parda,Não,0,Goiânia,251138,2,1,Sim,440,73137,Não,1,0,0,0,1
5347,Paulo Silva,31,M,Parda,Sim,3,Salvador,233679,2,0,Sim,693,20173,Sim,1,1,1,1,0
5348,Laura Gomes,23,F,Branca,Sim,4,Fortaleza,103920,1,2,Sim,348,24861,Sim,1,0,0,0,1
5349,Miguel Oliveira,58,M,Preta,Sim,0,Belo Horizonte,237528,1,1,Sim,754,104963,Não,1,1,1,0,1
5350,João Alves,38,M,Branca,Não,2,Salvador,41110,3,2,Sim,733,9291,Sim,1,1,0,1,0
5351,Juliana Alves,21,F,Parda,Sim,4,Rio de Janeiro,113799,2,5,Não,826,23272,Sim,1,1,0,1,0
5352,Eduardo Ferreira,78,M,Amarela,Sim,1,Brasília,70461,1,3,Não,572,3303,Sim,0,0,0,0,0
5353,Juliana Pereira,37,F,Indígena,Não,3,Rio de Janeiro,135661,3,3,Sim,721,23092,Não,1,0,1,1,1
5354,Pedro Santos,61,M,Parda,Sim,3,Brasília,196231,0,5,Sim,436,53027,Sim,1,1,0,0,1
5355,Fernanda Gomes,72,F,Branca,Não,3,São Paulo,98308,3,2,Sim,686,18139,Sim,0,0,0,1,0
5356,Paulo Pereira,51,M,Parda,Não,0,Brasília,121803,1,4,Não,383,4869,Sim,1,0,0,0,0
5357,Eduardo Rodrigues,73,M,Indígena,Não,0,Recife,287320,0,2,Sim,652,10251,Sim,1,0,0,1,1
5358,Patrícia Rodrigues,40,F,Parda,Sim,0,Curitiba,278485,0,1,Sim,589,27902,Não,1,0,1,1,0
5359,Laura Rodrigues,29,F,Preta,Não,3,São Paulo,164307,2,0,Não,542,63996,Sim,0,1,1,1,0
5360,Pedro Silva,63,M,Preta,Não,2,Brasília,197487,1,0,Sim,608,91222,Não,1,0,1,1,1
5361,Paulo Rodrigues,31,M,Parda,Sim,4,Rio de Janeiro,89500,3,2,Sim,655,2831,Não,1,1,0,0,0
5362,Amanda Gomes,67,F,Branca,Sim,0,Rio de Janeiro,137897,2,4,Sim,596,21084,Sim,0,0,1,1,0
5363,Ana Gomes,59,F,Preta,Sim,2,Curitiba,216353,3,1,Sim,497,56514,Sim,0,1,1,0,1
5364,Paulo Rodrigues,22,M,Parda,Sim,0,Fortaleza,168164,3,1,Sim,841,31649,Não,1,1,0,1,0
5365,Antônio Rodrigues,65,M,Branca,Sim,0,Curitiba,250181,2,3,Sim,637,23702,Não,0,1,0,1,0
5366,Luiz Silva,31,M,Indígena,Sim,4,São Paulo,253839,1,3,Não,401,11041,Sim,1,1,0,0,0
5367,Pedro Rodrigues,79,M,Indígena,Sim,0,Brasília,299869,0,5,Não,335,17564,Não,0,0,0,0,0
5368,Camila Silva,18,F,Branca,Sim,1,Recife,138447,1,5,Sim,326,10037,Sim,1,0,1,0,1
5369,Ricardo Costa,62,M,Parda,Sim,0,Salvador,192143,0,4,Não,704,80408,Sim,1,0,0,0,1
5370,Amanda Oliveira,44,F,Branca,Sim,1,Belo Horizonte,74791,3,4,Sim,844,916,Sim,1,1,1,1,1
5371,Miguel Rodrigues,79,M,Amarela,Sim,2,Porto Alegre,164755,2,1,Não,742,43428,Sim,1,1,1,1,0
5372,Miguel Souza,70,M,Branca,Não,3,Goiânia,205515,0,0,Não,475,93912,Sim,1,0,0,1,1
5373,Pedro Rodrigues,80,M,Parda,Sim,1,Belo Horizonte,91414,0,4,Sim,706,18654,Sim,1,1,1,1,0
5374,Patrícia Gomes,58,F,Indígena,Não,3,Rio de Janeiro,185346,3,2,Sim,363,5953,Sim,1,0,0,1,1
5375,Pedro Ferreira,29,M,Preta,Sim,4,Porto Alegre,143288,2,1,Não,624,53044,Sim,1,0,0,1,0
5376,Carolina Oliveira,66,F,Amarela,Não,0,Curitiba,61655,1,2,Não,458,25076,Não,0,0,0,0,0
5377,Paulo Pereira,74,M,Parda,Não,3,Porto Alegre,277258,0,0,Sim,626,30989,Sim,1,0,0,1,0
5378,Patrícia Souza,45,F,Preta,Sim,4,Curitiba,274269,3,3,Sim,547,100922,Sim,0,1,0,0,0
5379,Amanda Silva,43,F,Preta,Não,2,Porto Alegre,101584,2,5,Não,771,13421,Sim,1,0,0,0,0
5380,Juliana Costa,56,F,Indígena,Não,2,São Paulo,208644,1,5,Sim,705,94145,Sim,1,1,0,0,1
5381,João Rodrigues,26,M,Indígena,Não,2,Fortaleza,271483,1,5,Sim,422,105132,Sim,1,1,1,0,0
5382,Paulo Ferreira,57,M,Indígena,Não,0,Curitiba,110072,0,4,Sim,538,48082,Não,1,1,1,0,1
5383,Beatriz Souza,69,F,Parda,Não,1,Salvador,254280,2,3,Sim,681,90650,Não,1,1,1,1,0
5384,Miguel Rodrigues,40,M,Parda,Sim,2,Salvador,139311,1,5,Não,746,55122,Não,0,0,1,0,1
5385,Amanda Oliveira,43,F,Preta,Não,4,Recife,97360,2,3,Sim,821,5917,Sim,1,0,0,0,1
5386,Beatriz Gomes,50,F,Indígena,Sim,2,Rio de Janeiro,227067,0,3,Não,595,35015,Sim,1,1,0,0,1
5387,Laura Gomes,75,F,Indígena,Não,3,Curitiba,198943,2,5,Não,358,52243,Não,1,0,0,0,0
5388,Fernanda Rodrigues,59,F,Preta,Sim,2,Brasília,201014,0,0,Não,385,45070,Sim,0,1,0,1,0
5389,Ricardo Costa,69,M,Branca,Sim,3,Goiânia,58378,0,4,Não,823,28723,Sim,1,0,0,0,0
5390,Paulo Alves,43,M,Parda,Não,1,Porto Alegre,21679,2,1,Sim,653,1403,Sim,1,1,1,1,0
5391,Amanda Alves,27,F,Parda,Sim,0,Brasília,289681,3,0,Não,830,42139,Não,1,1,1,1,0
5392,Beatriz Oliveira,73,F,Parda,Não,3,Goiânia,221319,2,4,Sim,383,40100,Sim,1,1,1,1,1
5393,Maria Gomes,32,F,Amarela,Sim,1,Curitiba,94112,0,0,Sim,748,44238,Sim,1,0,1,1,0
5394,Patrícia Costa,44,F,Parda,Não,0,Salvador,273024,2,3,Sim,750,108305,Não,1,1,1,1,1
5395,Fernando Pereira,45,M,Branca,Sim,4,Recife,258466,1,4,Sim,505,89115,Não,1,1,1,0,0
5396,Ricardo Rodrigues,52,M,Preta,Não,0,Salvador,246598,1,2,Sim,304,90203,Não,1,1,1,1,1
5397,Patrícia Rodrigues,27,F,Indígena,Não,3,Curitiba,60675,0,3,Sim,536,18611,Sim,1,1,1,0,0
5398,Laura Oliveira,65,F,Preta,Sim,4,Brasília,94377,0,1,Sim,833,4224,Não,1,0,1,0,1
5399,Eduardo Rodrigues,60,M,Branca,Não,3,São Paulo,22522,3,4,Não,411,8574,Sim,1,0,0,1,1
5400,Eduardo Silva,38,M,Branca,Não,4,Porto Alegre,81421,1,3,Sim,440,12980,Não,1,0,0,0,0
5401,Fernando Costa,45,M,Indígena,Sim,4,Brasília,294419,1,5,Sim,356,12751,Não,1,1,1,0,1
5402,Paulo Alves,30,M,Amarela,Não,3,Recife,93863,3,3,Sim,822,19641,Sim,1,0,0,0,0
5403,Patrícia Pereira,22,F,Branca,Não,0,Fortaleza,154271,0,1,Não,458,58687,Sim,0,0,0,0,1
5404,Carlos Rodrigues,18,M,Indígena,Não,0,Recife,117323,1,2,Não,646,20413,Sim,1,0,0,0,1
5405,Carolina Oliveira,44,F,Branca,Não,0,Rio de Janeiro,224389,0,3,Sim,484,27305,Não,1,0,0,0,1
5406,Eduardo Costa,70,M,Branca,Sim,2,Goiânia,46521,0,0,Não,390,1952,Sim,1,0,0,1,0
5407,Ricardo Oliveira,51,M,Parda,Sim,0,Porto Alegre,71557,1,4,Sim,314,15856,Não,0,1,1,1,0
5408,Carolina Silva,49,F,Parda,Sim,0,Rio de Janeiro,115946,3,5,Sim,372,16218,Sim,1,1,1,1,1
5409,Maria Costa,45,F,Parda,Sim,4,Porto Alegre,230606,2,5,Não,648,56133,Sim,1,0,0,1,1
5410,Ricardo Gomes,33,M,Branca,Sim,4,Porto Alegre,61137,1,3,Sim,341,6190,Não,1,0,1,1,0
5411,Carlos Souza,45,M,Branca,Não,3,São Paulo,127414,1,1,Não,314,50388,Não,1,0,1,0,1
5412,Patrícia Santos,26,F,Parda,Não,0,Salvador,274799,3,2,Sim,414,67174,Não,1,1,0,0,1
5413,Carolina Santos,28,F,Parda,Sim,0,Belo Horizonte,250349,2,5,Sim,442,116577,Não,0,1,0,0,1
5414,Juliana Oliveira,47,F,Amarela,Sim,0,Salvador,210476,0,0,Não,504,99579,Não,1,1,1,0,1
5415,Carolina Pereira,60,F,Parda,Sim,4,São Paulo,223291,2,4,Sim,793,12773,Não,1,0,1,1,0
5416,Eduardo Ferreira,58,M,Parda,Sim,2,Goiânia,116422,1,0,Não,783,39345,Não,1,1,0,1,0
5417,Amanda Alves,25,F,Parda,Sim,4,Belo Horizonte,239213,1,4,Sim,831,25709,Não,0,0,0,1,1
5418,Paulo Rodrigues,41,M,Parda,Não,1,Curitiba,58158,3,0,Não,696,24883,Sim,1,1,0,1,1
5419,Beatriz Santos,68,F,Indígena,Não,4,Rio de Janeiro,143271,1,5,Não,774,26617,Sim,1,0,0,1,1
5420,Luiz Ferreira,36,M,Indígena,Não,1,Fortaleza,274550,0,5,Sim,477,7948,Sim,0,1,1,1,1
5421,Miguel Alves,23,M,Indígena,Sim,1,Curitiba,141944,0,3,Sim,791,28489,Sim,1,0,1,1,1
5422,Ricardo Ferreira,27,M,Indígena,Não,3,Recife,143334,1,2,Sim,335,61610,Não,1,0,1,1,0
5423,Patrícia Santos,23,F,Preta,Sim,3,São Paulo,160881,3,3,Sim,478,25530,Não,1,1,1,0,0
5424,Paulo Santos,59,M,Preta,Sim,1,Curitiba,52485,3,5,Sim,842,5559,Não,1,1,1,1,1
5425,Ana Ferreira,60,F,Parda,Sim,4,Goiânia,226198,0,1,Sim,400,59673,Sim,1,1,1,1,0
5426,Carlos Oliveira,69,M,Parda,Sim,1,Curitiba,158043,3,0,Sim,733,5180,Sim,1,0,1,0,1
5427,Fernanda Gomes,55,F,Parda,Não,4,Belo Horizonte,158369,1,5,Sim,812,48628,Não,0,0,0,0,1
5428,Camila Oliveira,19,F,Amarela,Sim,2,Recife,211452,1,4,Sim,507,67,Não,1,1,1,1,0
5429,Juliana Alves,61,F,Amarela,Sim,2,Curitiba,108545,1,0,Não,707,36801,Não,1,1,0,1,1
5430,Ana Costa,64,F,Branca,Sim,2,Rio de Janeiro,245278,2,2,Não,704,112400,Não,0,1,0,0,1
5431,Maria Souza,71,F,Amarela,Sim,0,São Paulo,112573,2,5,Sim,386,45325,Não,1,0,1,0,1
5432,Carlos Rodrigues,66,M,Indígena,Sim,0,Brasília,190912,2,2,Não,660,80843,Não,1,1,1,0,0
5433,Camila Souza,52,F,Amarela,Sim,4,Brasília,123221,3,4,Sim,459,5804,Sim,1,1,1,0,0
5434,Miguel Souza,67,M,Indígena,Sim,3,Rio de Janeiro,124518,1,3,Sim,513,45653,Sim,1,1,0,1,0
5435,Antônio Gomes,80,M,Branca,Sim,0,Brasília,79285,2,5,Não,821,10275,Sim,0,0,0,0,0
5436,Luiz Rodrigues,75,M,Parda,Não,3,Belo Horizonte,216022,2,3,Sim,377,37957,Sim,1,1,0,0,1
5437,Carolina Oliveira,75,F,Indígena,Não,2,Salvador,34006,1,3,Não,763,3765,Não,1,0,0,0,0
5438,Fernando Oliveira,74,M,Indígena,Não,2,Salvador,202011,0,4,Sim,591,88817,Sim,1,1,1,0,1
5439,Fernando Santos,21,M,Amarela,Sim,0,Salvador,198988,2,2,Sim,551,76291,Sim,1,1,1,1,0
5440,Camila Oliveira,73,F,Preta,Não,4,Brasília,293910,1,1,Não,357,129065,Sim,1,0,0,0,0
5441,Carlos Oliveira,20,M,Parda,Sim,4,Fortaleza,219856,3,1,Não,589,88490,Não,1,0,0,1,0
5442,Paulo Santos,35,M,Preta,Não,1,Curitiba,260379,2,5,Não,565,3374,Não,1,1,0,0,0
5443,Amanda Rodrigues,76,F,Parda,Não,3,Brasília,87020,0,3,Sim,668,5722,Sim,1,1,0,1,1
5444,Laura Alves,19,F,Branca,Não,1,Fortaleza,155416,3,0,Sim,530,60595,Sim,1,0,1,0,0
5445,Beatriz Silva,43,F,Amarela,Sim,3,Porto Alegre,109485,2,5,Sim,314,13695,Não,1,1,1,1,0
5446,Beatriz Pereira,45,F,Parda,Não,3,Fortaleza,253983,1,4,Sim,525,102850,Não,1,1,1,0,1
5447,Ana Gomes,30,F,Parda,Não,2,Porto Alegre,90174,3,4,Não,686,33751,Sim,1,0,0,1,0
5448,João Santos,36,M,Indígena,Sim,0,Belo Horizonte,115186,2,5,Sim,752,34617,Não,1,1,0,0,0
5449,Luiz Alves,70,M,Parda,Não,1,Salvador,191594,2,1,Não,373,63977,Sim,0,0,1,0,1
5450,Pedro Rodrigues,64,M,Amarela,Sim,0,Belo Horizonte,168171,1,5,Sim,318,77114,Sim,1,0,1,0,1
5451,Carlos Oliveira,68,M,Amarela,Não,4,Belo Horizonte,97923,1,1,Sim,342,16301,Sim,1,1,0,0,0
5452,Camila Oliveira,22,F,Preta,Não,3,Recife,74297,3,5,Não,791,9709,Não,0,0,0,0,0
5453,Camila Silva,20,F,Indígena,Não,4,Rio de Janeiro,253569,2,1,Sim,780,47875,Sim,0,1,0,0,1
5454,Miguel Santos,19,M,Amarela,Sim,0,Porto Alegre,48930,3,3,Sim,468,19380,Sim,1,0,0,0,1
5455,Luiz Souza,67,M,Preta,Sim,3,Fortaleza,236078,2,1,Não,580,101699,Sim,1,0,1,1,1
5456,Beatriz Souza,78,F,Parda,Não,3,Porto Alegre,219383,0,0,Não,302,70163,Não,0,1,0,1,1
5457,João Costa,44,M,Indígena,Sim,4,Salvador,212580,0,1,Sim,724,46216,Sim,1,1,0,1,1
5458,Amanda Silva,56,F,Preta,Não,1,Salvador,290599,1,5,Não,673,104597,Não,0,1,0,1,0
5459,Paulo Costa,20,M,Parda,Não,3,Recife,212812,0,3,Sim,612,31987,Não,1,1,1,0,0
5460,João Souza,46,M,Branca,Sim,2,Brasília,170108,2,5,Não,545,9577,Sim,1,0,0,0,0
5461,Ricardo Oliveira,50,M,Branca,Sim,4,Brasília,179916,1,4,Sim,479,89765,Sim,1,0,1,0,0
5462,João Pereira,41,M,Parda,Não,4,Goiânia,228078,1,4,Não,790,66259,Sim,1,0,0,1,1
5463,Fernanda Rodrigues,27,F,Branca,Não,1,Recife,38888,1,0,Sim,627,2715,Sim,0,0,0,0,0
5464,Pedro Silva,47,M,Indígena,Não,3,Recife,198903,3,5,Sim,752,93228,Sim,1,1,0,1,1
5465,Fernando Gomes,48,M,Preta,Sim,1,Goiânia,250148,1,0,Não,806,974,Não,1,1,0,0,1
5466,Laura Rodrigues,41,F,Parda,Sim,0,Belo Horizonte,183595,2,1,Não,573,3381,Sim,1,0,0,0,1
5467,Eduardo Silva,69,M,Indígena,Não,0,Fortaleza,227996,0,5,Não,663,54797,Não,1,1,0,0,0
5468,Carolina Souza,22,F,Indígena,Não,4,Curitiba,261050,0,4,Sim,577,89635,Não,1,0,1,0,0
5469,Ricardo Ferreira,67,M,Parda,Não,1,Salvador,123617,1,2,Não,650,35562,Sim,1,0,0,1,0
5470,Pedro Gomes,80,M,Branca,Sim,2,Recife,25800,0,5,Sim,723,10217,Sim,1,1,1,1,1
5471,Amanda Santos,39,F,Branca,Sim,4,Porto Alegre,149109,0,5,Sim,579,30318,Não,1,1,0,0,1
5472,Patrícia Costa,72,F,Branca,Sim,4,Brasília,233437,0,2,Sim,459,39830,Não,0,0,1,0,1
5473,Carolina Souza,53,F,Indígena,Sim,1,Salvador,179644,2,2,Sim,727,81439,Sim,0,1,0,0,0
5474,Beatriz Ferreira,42,F,Amarela,Não,4,Curitiba,92530,0,2,Sim,310,40558,Não,1,0,1,0,0
5475,Paulo Alves,41,M,Preta,Não,0,Goiânia,278608,0,3,Sim,440,59899,Sim,1,1,1,0,0
5476,Juliana Pereira,46,F,Indígena,Não,0,Belo Horizonte,85601,3,5,Não,584,3717,Sim,1,0,0,1,0
5477,Carlos Alves,60,M,Parda,Sim,4,Rio de Janeiro,102174,2,0,Não,804,35365,Não,0,0,0,1,1
5478,Camila Ferreira,52,F,Indígena,Não,2,Goiânia,244043,3,0,Não,319,69504,Sim,1,1,0,1,1
5479,Carlos Santos,66,M,Parda,Sim,2,Salvador,34816,0,1,Sim,300,14794,Não,0,1,1,0,0
5480,Juliana Alves,21,F,Preta,Sim,4,Goiânia,262917,2,1,Sim,720,90472,Não,1,1,1,0,0
5481,Pedro Pereira,70,M,Indígena,Sim,3,Porto Alegre,196515,2,3,Sim,603,7848,Sim,1,0,1,1,1
5482,Luiz Alves,67,M,Preta,Não,1,Rio de Janeiro,116390,2,2,Não,355,31134,Não,1,0,0,0,1
5483,Beatriz Gomes,23,F,Amarela,Não,0,Belo Horizonte,70706,2,1,Sim,305,10430,Sim,1,1,1,0,0
5484,Ricardo Santos,26,M,Amarela,Não,2,Brasília,182067,1,0,Sim,578,14638,Não,0,0,1,0,0
5485,Fernanda Silva,60,F,Preta,Não,2,Recife,172762,1,3,Sim,841,11646,Não,1,1,0,1,1
5486,Beatriz Santos,37,F,Amarela,Sim,1,Curitiba,174363,3,2,Sim,818,56461,Sim,1,0,1,0,1
5487,Luiz Rodrigues,27,M,Preta,Sim,2,Curitiba,125108,1,4,Não,566,55839,Sim,1,0,0,0,0
5488,Fernanda Santos,60,F,Indígena,Não,1,Curitiba,197801,0,3,Sim,720,70070,Não,1,1,1,0,0
5489,Camila Souza,71,F,Amarela,Não,3,Belo Horizonte,262033,3,1,Não,597,125269,Sim,1,1,0,1,1
5490,Luiz Costa,24,M,Parda,Sim,1,Curitiba,67065,0,4,Sim,445,19079,Não,0,0,1,0,0
5491,Ricardo Costa,47,M,Amarela,Não,3,Curitiba,174705,3,2,Não,515,8000,Sim,1,0,0,0,1
5492,Ana Souza,51,F,Branca,Sim,0,Brasília,173219,2,4,Sim,501,29711,Não,1,1,0,0,0
5493,Patrícia Rodrigues,25,F,Parda,Sim,0,Recife,252104,1,2,Sim,778,107802,Sim,1,1,0,0,1
5494,Paulo Alves,27,M,Parda,Não,0,Fortaleza,23486,1,1,Não,460,2665,Não,1,0,0,0,0
5495,Beatriz Silva,25,F,Indígena,Não,0,Salvador,149945,2,2,Não,474,47446,Não,1,1,0,0,0
5496,Fernando Ferreira,78,M,Branca,Não,0,São Paulo,186455,3,1,Não,573,22686,Sim,1,0,0,0,0
5497,Luiz Ferreira,59,M,Amarela,Sim,1,Rio de Janeiro,125601,1,5,Sim,368,21672,Sim,1,1,1,1,1
5498,Fernanda Costa,75,F,Parda,Sim,2,Goiânia,215321,0,1,Não,481,20460,Não,1,1,0,0,1
5499,Luiz Rodrigues,18,M,Preta,Sim,4,Belo Horizonte,234731,2,2,Sim,542,104330,Não,1,1,1,1,1
5500,Maria Pereira,73,F,Parda,Não,1,Goiânia,274727,2,5,Não,357,19669,Sim,1,1,1,0,1
5501,Beatriz Ferreira,52,F,Indígena,Não,0,Recife,163576,1,5,Sim,376,69961,Sim,1,1,1,0,1
5502,Carlos Souza,58,M,Amarela,Sim,2,Salvador,87972,3,5,Não,369,1129,Não,1,0,0,0,1
5503,João Costa,51,M,Parda,Sim,2,Curitiba,270619,1,4,Sim,503,52593,Não,1,0,1,0,1
5504,Miguel Oliveira,80,M,Parda,Não,3,Curitiba,291212,1,3,Não,521,125683,Sim,1,1,0,1,1
5505,Ana Silva,40,F,Preta,Sim,3,Fortaleza,192712,3,2,Sim,660,14490,Não,1,0,1,1,1
5506,João Pereira,32,M,Parda,Não,3,Porto Alegre,139732,1,4,Sim,439,23176,Sim,1,0,1,0,1
5507,João Silva,73,M,Amarela,Sim,3,Goiânia,66558,3,0,Não,680,15048,Não,1,0,1,0,0
5508,Carolina Pereira,56,F,Amarela,Não,3,Salvador,45951,2,3,Não,629,22877,Sim,1,0,1,1,1
5509,Patrícia Ferreira,30,F,Parda,Não,1,Brasília,157034,2,3,Sim,397,50410,Sim,1,0,0,0,0
5510,Camila Costa,30,F,Parda,Não,4,Belo Horizonte,127650,3,3,Sim,844,10549,Sim,1,1,1,1,1
5511,Amanda Oliveira,46,F,Amarela,Sim,1,Brasília,20236,2,1,Sim,703,6603,Sim,1,1,1,1,0
5512,Pedro Rodrigues,80,M,Preta,Sim,4,Goiânia,65938,3,4,Não,791,24895,Não,1,0,1,0,0
5513,Juliana Gomes,27,F,Indígena,Sim,1,Fortaleza,53779,0,3,Sim,524,19762,Não,1,0,1,1,0
5514,Ricardo Silva,49,M,Parda,Sim,0,Goiânia,35421,3,0,Não,843,17456,Não,1,0,1,1,0
5515,Maria Ferreira,43,F,Indígena,Não,3,São Paulo,153606,3,2,Sim,511,724,Não,0,1,0,0,1
5516,Maria Gomes,75,F,Amarela,Não,1,Salvador,206392,1,0,Não,468,97584,Não,1,0,1,1,1
5517,Fernando Santos,20,M,Indígena,Não,1,Brasília,154534,0,3,Sim,692,19256,Sim,1,0,0,0,1
5518,João Rodrigues,43,M,Branca,Não,2,Fortaleza,72617,3,5,Não,412,29309,Não,1,1,0,0,1
5519,Carlos Rodrigues,68,M,Amarela,Não,3,Salvador,285959,0,3,Não,812,83081,Não,1,1,0,1,1
5520,Paulo Souza,72,M,Branca,Não,0,Rio de Janeiro,92583,2,3,Não,572,37773,Não,1,0,1,1,0
5521,Antônio Santos,61,M,Branca,Sim,2,Rio de Janeiro,289815,2,0,Não,512,85246,Sim,1,1,0,0,1
5522,Laura Gomes,40,F,Parda,Não,2,Salvador,275892,0,5,Não,539,51414,Sim,1,1,0,1,0
5523,Luiz Costa,66,M,Parda,Não,0,Porto Alegre,231376,1,2,Não,405,53507,Sim,1,0,0,0,0
5524,Eduardo Alves,76,M,Amarela,Sim,2,Salvador,88754,3,1,Sim,727,6877,Não,1,0,1,1,0
5525,Antônio Ferreira,68,M,Parda,Não,0,Recife,101276,2,5,Sim,551,26288,Não,1,1,1,1,0
5526,Eduardo Alves,76,M,Preta,Sim,2,Recife,116584,0,1,Sim,695,53577,Sim,1,1,0,1,1
5527,Patrícia Gomes,66,F,Branca,Sim,1,Curitiba,288280,1,3,Não,641,46325,Não,0,0,0,1,1
5528,Carolina Souza,64,F,Amarela,Não,1,Fortaleza,34489,3,4,Não,365,10503,Sim,1,1,0,0,0
5529,Ricardo Silva,47,M,Amarela,Sim,2,Brasília,160738,3,5,Não,790,47223,Não,1,1,0,1,0
5530,Laura Oliveira,61,F,Amarela,Não,0,Salvador,21748,2,4,Sim,657,962,Sim,1,0,0,1,0
5531,Carolina Pereira,44,F,Amarela,Não,2,Curitiba,112088,3,3,Sim,491,5395,Não,1,0,0,0,0
5532,Beatriz Santos,78,F,Amarela,Sim,2,Curitiba,262483,0,1,Sim,434,26032,Não,1,0,0,1,1
5533,Maria Rodrigues,25,F,Amarela,Não,4,Curitiba,76098,2,0,Não,341,1980,Sim,1,0,0,0,0
5534,Ricardo Rodrigues,37,M,Branca,Sim,0,Recife,279339,1,1,Sim,394,111889,Não,1,1,1,0,0
5535,Laura Santos,59,F,Preta,Não,3,Brasília,169456,1,3,Sim,679,50391,Sim,1,0,1,1,0
5536,Fernanda Costa,32,F,Preta,Sim,2,Fortaleza,299272,0,3,Não,474,87265,Não,1,0,1,0,1
5537,Ricardo Alves,42,M,Indígena,Sim,2,Rio de Janeiro,275100,2,5,Sim,774,128535,Sim,1,1,1,0,0
5538,Fernando Costa,44,M,Parda,Sim,2,Brasília,56066,2,3,Não,626,26696,Não,1,1,1,1,1
